vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
LUK 3:20,0.1783,1623.0,0.4539,235.1,0.619,0.3816,1229.0,0.5969464140990687,0.387310847561261
LUK 3:21,0.1225,544.0,0.4058,316.0,0.787,0.145,415.0,0.6843186173973302,0.34277811512849626
LUK 3:22,0.0886,295.2,0.4927,171.6,0.8154,0.2568,232.9,0.6025614161628495,0.39288607727936425
LUK 3:23,0.1127,742.5,0.5137,562.5,0.744,0.345,534.0,0.6134924603963723,0.39967926678466587
LUK 3:24,0.2305,495.5,0.786,382.5,0.9404,0.7754,360.5,0.17170555337473692,0.6660504687152935
LUK 3:25,0.2305,487.8,0.8447,375.2,0.9614,0.716,353.8,0.12364452579198398,0.6754734773659874
LUK 3:26,0.2305,487.8,0.843,375.2,0.9614,0.7993,353.8,0.07052349219902702,0.6975194823730014
LUK 3:27,0.2305,488.2,0.857,375.8,1.003,0.7993,354.0,0.07073985678770878,0.7086956630788154
LUK 3:28,0.2305,487.8,0.8438,375.2,0.9614,0.7993,353.8,0.108066113778305,0.6937787950615159
LUK 3:29,0.1895,489.8,0.8296,376.5,0.8613,0.652,354.8,0.33525118971455453,0.5997530620797211
LUK 3:30,0.2008,501.5,0.6543,388.8,0.957,0.725,366.5,0.25620796547281827,0.6162758108954031
LUK 3:31,0.222,497.2,0.666,384.2,0.795,0.874,362.2,0.0804213090465782,0.6410985669252817
LUK 3:32,0.1946,489.2,0.688,376.2,0.795,0.702,354.8,0.16195042121211192,0.5964371826078206
LUK 3:33,0.1924,425.2,0.601,328.2,0.824,0.675,309.2,0.23911680856254305,0.5698280041595837
LUK 3:34,0.2305,507.2,0.785,394.0,0.9434,0.6636,371.8,0.31740571246993216,0.6256521299182046
LUK 3:35,0.2053,487.8,0.719,374.8,0.795,0.7993,353.5,0.07273345505774122,0.6342657941185762
LUK 3:36,0.2305,488.8,0.833,376.2,0.9614,0.7437,354.8,0.1025590279233241,0.6811244636331099
LUK 3:37,0.2305,488.2,0.8574,375.5,0.9614,0.827,354.0,0.09827591917367623,0.7031213052711324
LUK 3:38,0.276,853.0,0.75,706.0,0.9253,0.643,652.5,0.35098981053473777,0.6076458877651476
LUK 4:1,0.1976,1470.0,0.4268,654.5,0.8047,0.3828,825.0,0.5371075627217967,0.4317121360461682
LUK 4:2,0.1193,1589.0,0.3784,625.0,0.8135,0.3298,930.0,0.6579547915373057,0.3809975222665413
LUK 4:3,0.1873,1105.0,0.455,478.2,0.6724,0.3638,724.5,0.5078626115783521,0.4108793969768481
LUK 4:4,0.1412,1888.0,0.3406,460.8,0.6045,0.274,1194.0,0.6950026590052005,0.3202760753009151
LUK 4:5,0.1482,738.5,0.1552,78.4,0.4482,0.1914,546.5,0.7211923026618808,0.23355965866617173
LUK 4:6,0.11725,890.5,0.3105,535.0,0.629,0.163,639.0,0.6946724585207528,0.29300470811963697
LUK 4:7,0.2069,91.75,0.4194,32.5,0.7783,0.03772,80.5,1.010927906312954,0.27653112174137484
LUK 4:8,0.11017,1765.0,0.5615,894.5,0.7827,0.398,1091.0,0.45882695237118365,0.45206820570660117
LUK 4:9,0.1109,580.0,0.386,299.2,0.7515,0.2324,383.5,0.6189347021185477,0.3566836715872911
LUK 4:10,0.2092,560.0,0.4778,147.5,0.909,0.3035,395.0,0.58275254747853,0.4435117711955902
LUK 4:11,0.2213,754.5,0.431,155.5,0.6274,0.1571,547.5,0.7134150238869178,0.33313692253530447
LUK 4:12,0.1832,1809.0,0.4043,591.5,0.6665,0.4165,1236.0,0.5171848801227669,0.40776211570668713
LUK 4:13,0.192,2404.0,0.3662,621.0,0.69,0.3154,1273.0,0.6816999357899683,0.36213457201251226
LUK 4:14,0.1562,1197.0,0.377,437.5,0.7534,0.3164,700.0,0.5697059914388771,0.3879460776805576
LUK 4:15,0.1454,2039.0,0.455,844.5,0.6655,0.2417,1094.0,0.5999622468408975,0.36576454967336003
LUK 4:16,0.1376,831.0,0.4028,436.0,0.7153,0.2428,532.5,0.6874937039559603,0.3479256893384485
LUK 4:17,0.3003,1308.0,0.4136,293.5,0.7344,0.2776,656.5,0.5686173027232051,0.41144565185306853
LUK 4:18,0.1035,603.5,0.4163,332.8,0.7173,0.3884,388.0,0.5501181954339253,0.39315889644910174
LUK 4:19,0.377,179.2,0.712,177.2,0.895,0.491,164.5,0.46975361804526705,0.5777483077721604
LUK 4:20,0.2052,953.5,0.515,504.0,0.8213,0.3381,682.0,0.5915448346924704,0.43892445104723227
LUK 4:21,0.1711,1730.0,0.3582,341.0,0.601,0.2817,1099.0,0.6903801836499488,0.32981962298824613
LUK 4:22,0.09766,677.0,0.409,491.0,0.687,0.2517,500.8,0.5981484506020499,0.35149763735095263
LUK 4:23,0.0757,1092.0,0.2666,454.2,0.619,0.2314,663.0,0.7159279862044275,0.28075593826820333
LUK 4:24,0.1937,1695.0,0.3967,561.0,0.661,0.3093,1037.0,0.632785453317442,0.36558047109117753
LUK 4:25,0.09845,665.0,0.4456,325.5,0.726,0.2695,435.2,0.5833062234285538,0.3726340848843238
LUK 4:26,0.0878,1225.0,0.2712,343.0,0.5386,0.3032,640.0,0.6873313986985222,0.28852375718530754
LUK 4:27,0.10376,659.0,0.4912,443.2,0.7285,0.4255,439.8,0.4161260592015958,0.4377960582961855
LUK 4:28,0.0714,2598.0,0.4883,699.5,0.616,0.3152,1314.0,0.587058946524074,0.36067467694588506
LUK 4:29,0.112,1650.0,0.3381,422.8,0.6616,0.3643,868.5,0.47422557623310857,0.3753346482102973
LUK 4:30,0.2001,260.2,0.2695,175.9,0.787,0.1279,195.9,0.6420612167816442,0.3363440980294789
LUK 4:31,0.1818,1340.0,0.5083,760.0,0.795,0.437,959.0,0.4801285560787043,0.46298547986938116
LUK 4:32,0.1903,2352.0,0.3384,808.5,0.6304,0.314,1326.0,0.6595345783188311,0.3487150160013304
LUK 4:33,0.1141,768.0,0.32,514.5,0.645,0.1984,520.0,0.6671782721413627,0.3092019292405033
LUK 4:34,0.1273,1183.0,0.544,526.0,0.826,0.3428,730.5,0.5865349531663326,0.4271971623313467
LUK 4:35,0.0886,2032.0,0.3608,586.0,0.629,0.313,1153.0,0.6539791708845559,0.33422581119817446
LUK 4:36,0.0708,1169.0,0.3074,479.5,0.6064,0.2052,684.0,0.6656783575976752,0.29101966237805466
LUK 4:37,0.2162,547.0,0.252,71.6,0.7603,0.1223,396.2,0.860151138428736,0.2872180261177674
LUK 4:38,0.11505,863.5,0.3271,467.5,0.63,0.2932,601.0,0.6279012777503835,0.33135247069178086
LUK 4:39,0.1848,2198.0,0.349,738.5,0.6567,0.2644,1217.0,0.7143713419389197,0.3373016844045637
LUK 4:40,0.11005,803.0,0.4087,252.1,0.6216,0.2537,500.2,0.6385837602107605,0.3370729908921788
LUK 4:41,0.0744,902.0,0.4062,597.0,0.6987,0.291,683.0,0.5703083930584832,0.36045944574939426
LUK 4:42,0.09485,1264.0,0.2336,314.8,0.4153,0.1266,719.5,0.765653336472604,0.2131138523656585
LUK 4:43,0.0677,745.5,0.399,460.0,0.659,0.2507,590.5,0.5986526866134438,0.3372779635988792
LUK 4:44,0.4353,635.5,0.441,398.2,0.7583,0.2732,490.5,0.5935216076663342,0.44327166802561585
LUK 5:1,0.0354,1017.0,0.3938,400.2,0.6177,0.2847,592.5,0.5697516373277842,0.33288519215417556
LUK 5:2,0.1434,1793.0,0.363,600.5,0.6743,0.3523,1002.5,0.6800676172160658,0.3551235343458588
LUK 5:3,0.07574,687.5,0.3572,251.0,0.7285,0.2094,451.2,0.6938638314171562,0.32333226015876804
LUK 5:4,0.1329,951.0,0.42,289.8,0.7397,0.2386,495.2,0.7142359330521901,0.3486137115437316
LUK 5:5,0.1302,1205.0,0.3672,542.5,0.6978,0.308,701.5,0.5585546213389433,0.3696477283850272
LUK 5:6,0.1615,1848.0,0.4124,461.0,0.6514,0.2957,1023.5,0.7491636965757439,0.33837177784142597
LUK 5:7,0.1523,2132.0,0.2333,467.0,0.523,0.2917,1101.0,0.7040684745754877,0.2855574448445399
LUK 5:8,0.10974,1059.0,0.3943,421.2,0.7017,0.3289,637.0,0.6022260934684684,0.3671304506212303
LUK 5:9,0.1426,1085.0,0.4011,614.5,0.6294,0.2183,767.5,0.8975545396559412,0.28683635510690625
LUK 5:10,0.08325,760.0,0.4802,435.0,0.753,0.3474,505.5,0.5331655490542054,0.40485065510166585
LUK 5:11,0.1969,2206.0,0.4136,888.0,0.64,0.2622,1276.0,0.7370797923160531,0.33907788139132145
LUK 5:12,0.0692,1261.0,0.3975,386.0,0.6504,0.2438,719.5,0.66247164632837,0.32600675936550155
LUK 5:13,0.141,1850.0,0.4485,758.5,0.695,0.2756,1105.0,0.5765103015786605,0.3800162799722867
LUK 5:14,0.1252,1005.0,0.4177,437.5,0.7485,0.2278,563.5,0.6464604883772445,0.35986869497386376
LUK 5:15,0.1037,661.5,0.321,471.5,0.6655,0.1206,466.8,0.6558699169537465,0.29823037618392106
LUK 5:16,0.11707,1936.0,0.3882,529.0,0.6104,0.2979,1478.0,0.6803937433619391,0.3349352770303273
LUK 5:17,0.05832,602.0,0.4727,364.2,0.7817,0.329,394.5,0.5340265180054723,0.3995122365904647
LUK 5:18,0.1779,973.5,0.2747,152.9,0.559,0.1654,728.0,0.8563220735919616,0.2593617557203816
LUK 5:19,0.07043,733.0,0.3586,285.5,0.648,0.2341,419.0,0.6551784694772828,0.31690395399655874
LUK 5:20,0.1155,2412.0,0.4817,662.0,0.631,0.3438,1246.0,0.5669696899048275,0.37860877321394254
LUK 5:21,0.1144,645.5,0.518,496.5,0.8345,0.3005,478.8,0.5078056829480246,0.4299113644816258
LUK 5:22,0.1488,1455.0,0.385,429.2,0.677,0.2312,799.5,0.6199081360506662,0.34846320580089774
LUK 5:23,0.1403,1940.0,0.5195,504.5,0.7495,0.2903,969.0,0.5568375168275973,0.41008828710515294
LUK 5:24,0.127,721.5,0.4543,323.8,0.8438,0.2258,447.2,0.571110200778287,0.39871669735453313
LUK 5:25,0.1132,1724.0,0.2426,441.5,0.6304,0.218,868.5,0.6313908567415661,0.30066736812153216
LUK 5:26,0.09766,884.5,0.3728,614.5,0.727,0.3003,637.0,0.6602717603169926,0.35193879794950406
LUK 5:27,0.10364,717.0,0.5186,497.5,0.791,0.3225,513.0,0.5277449584889807,0.4201493250991483
LUK 5:28,0.4163,860.0,0.413,379.5,0.8086,0.1544,669.5,0.6698189964376878,0.41200872399151406
LUK 5:29,0.1101,1118.0,0.3596,490.5,0.6577,0.2874,702.0,0.6235976606786265,0.3431459065799274
LUK 5:30,0.08923,733.5,0.4375,509.2,0.747,0.3574,510.2,0.4907869220474584,0.4038914364723821
LUK 5:31,0.1666,2102.0,0.31,636.0,0.613,0.3652,1196.0,0.5989309016817613,0.3535480730186577
LUK 5:32,0.2164,284.2,0.4668,83.25,0.781,0.1678,220.5,0.7285828970599952,0.3718601758218963
LUK 5:33,0.0904,934.0,0.4385,601.0,0.7373,0.3252,695.0,0.553808293973455,0.387028549719891
LUK 5:34,0.1587,619.0,0.3376,314.2,0.594,0.2002,461.2,0.7888307009443066,0.29272823756906596
LUK 5:35,0.0991,1069.0,0.3018,171.2,0.659,0.2595,815.0,0.6392029919972899,0.3222422330919299
LUK 5:36,0.0657,1307.0,0.2803,479.0,0.5664,0.2788,768.0,0.7241303885204176,0.2805526198171635
LUK 5:37,0.1306,552.0,0.3687,132.0,0.6675,0.2069,340.8,0.7810399304649942,0.3082962675186787
LUK 5:38,0.3276,32.28,0.4617,21.58,0.751,0.3435,26.0,0.7199783221271662,0.41672203392364454
LUK 5:39,0.10504,1319.0,0.3147,425.0,0.6226,0.1943,720.0,0.7356140190688847,0.28874672869734236
LUK 6:1,0.0921,698.0,0.45,489.2,0.7837,0.3293,483.0,0.5800217825822166,0.3941543852937899
LUK 6:2,0.1572,898.5,0.4358,293.5,0.717,0.3499,549.5,0.5917295467068179,0.3937099854198241
LUK 6:3,0.1428,1542.0,0.3315,585.0,0.5654,0.3335,907.0,0.6633591214842627,0.32673773401610046
LUK 6:4,0.06537,649.5,0.391,346.5,0.7188,0.2227,415.0,0.6713229535779393,0.3315312601771983
LUK 6:5,0.07605,2160.0,0.521,873.0,0.7324,0.4863,1365.0,0.38768127923850293,0.45691923271415974
LUK 6:6,0.1482,526.5,0.4878,396.8,0.8164,0.2332,365.2,0.6147665341498898,0.39811794657362237
LUK 6:7,0.074,1032.0,0.475,665.0,0.74,0.3716,728.5,0.5686038385207216,0.39909644139953
LUK 6:8,0.06464,1107.0,0.358,399.5,0.748,0.1854,687.0,0.6808686754294676,0.3227054624765743
LUK 6:9,0.1027,627.5,0.3594,290.0,0.7495,0.286,443.0,0.6386708794593033,0.3551873125836959
LUK 6:10,0.1415,2382.0,0.4233,881.5,0.665,0.3552,1397.0,0.5773156985092939,0.38329303331536396
LUK 6:11,0.179,2206.0,0.3506,597.0,0.611,0.2744,1185.0,0.8179792956147295,0.3055591328289903
LUK 6:12,0.2096,1772.0,0.3328,457.5,0.607,0.3298,1116.0,0.6529527975266253,0.34681222243493476
LUK 6:13,0.1516,1361.0,0.3481,557.0,0.729,0.2444,751.0,0.6874089851176227,0.34150567970246704
LUK 6:14,0.2191,2228.0,0.528,473.2,0.777,0.6113,1080.0,0.41947775019105626,0.5097161789737881
LUK 6:15,0.2278,341.0,0.655,265.2,0.9326,0.5464,249.5,0.393420365425464,0.5623931650923419
LUK 6:16,0.322,880.5,0.482,608.0,0.8257,0.4646,587.0,0.5345344057802682,0.48397514351771326
LUK 6:17,0.0972,471.2,0.4868,361.5,0.8364,0.43,337.2,0.40892950954239315,0.45963767696052793
LUK 6:18,0.1714,1128.0,0.3655,424.0,0.759,0.2191,817.5,0.6830604841639286,0.35488705846109103
LUK 6:19,0.2257,1495.0,0.3513,615.5,0.703,0.2152,1086.0,0.6524080411434475,0.35580797052334767
LUK 6:20,0.0939,1287.0,0.436,542.0,0.6323,0.3638,814.0,0.5336559506786369,0.3774752366359639
LUK 6:21,0.2241,1575.0,0.6655,426.0,0.884,0.3276,785.0,0.7572835192152979,0.45525215574251054
LUK 6:22,0.11035,752.5,0.4082,477.0,0.634,0.2023,524.5,0.5932392108674,0.33595448880518647
LUK 6:23,0.1461,1561.0,0.3743,603.0,0.5654,0.309,908.5,0.6277196935468694,0.3363659617752976
LUK 6:24,0.2546,1609.0,0.501,455.2,0.855,0.3618,810.5,0.5626491259266251,0.4604886527776926
LUK 6:25,0.2189,1643.0,0.658,683.5,0.8975,0.4026,893.0,0.5081153365949252,0.5104555923594768
LUK 6:26,0.1617,943.0,0.4355,371.2,0.6333,0.2457,584.0,0.7151796235011386,0.33823221916395857
LUK 6:27,0.2449,1007.5,0.514,305.0,0.7305,0.2534,803.5,0.6916944844130709,0.3910576221813472
LUK 6:28,0.5376,428.2,0.4966,111.0,0.6934,0.131,332.8,0.9650735627289285,0.3733487899104869
LUK 6:29,0.1786,586.5,0.2864,318.5,0.6367,0.1575,372.0,0.7530253573791272,0.28927594650025296
LUK 6:30,0.1846,1693.0,0.5044,687.0,0.813,0.2029,917.5,0.7825399665717762,0.37193097957286125
LUK 6:31,0.1231,1334.0,0.2766,340.0,0.426,0.1597,1017.0,0.777048970148958,0.23021492115435166
LUK 6:32,0.1423,1574.0,0.321,407.5,0.6245,0.1858,949.5,0.8094501850048821,0.2863272746255785
LUK 6:33,0.0818,2416.0,0.2778,600.5,0.5566,0.2314,1319.0,0.7310690580970705,0.27278362306307974
LUK 6:34,0.05347,1700.0,0.2198,339.5,0.4512,0.158,832.0,0.809510790197921,0.20765777788707504
LUK 6:35,0.0707,667.0,0.4465,428.8,0.818,0.2418,477.0,0.6454223864772634,0.37068477846752074
LUK 6:36,0.3135,2230.0,0.4534,609.0,0.704,0.3325,1220.0,0.6516336589598323,0.4083730877126923
LUK 6:37,0.2065,1847.0,0.5034,305.2,0.87,0.1626,939.0,1.0171751871485257,0.3378521005249245
LUK 6:38,0.0884,1381.0,0.3992,529.5,0.678,0.3381,760.5,0.6052052139965856,0.36073470013160863
LUK 6:39,0.175,258.8,0.3616,136.8,0.718,0.2256,224.0,0.6951835690349252,0.3418846192126865
LUK 6:40,0.2218,1710.0,0.434,470.5,0.5938,0.2449,996.5,0.7893078537604652,0.3295492386953976
LUK 6:41,0.132,696.0,0.5107,260.2,0.6597,0.335,432.8,0.5030198971542841,0.4020521995559835
LUK 6:42,0.06165,933.0,0.4563,321.8,0.682,0.325,567.5,0.5265038469407005,0.37816044667770266
LUK 6:43,0.2114,285.2,0.3313,56.5,0.611,0.1565,203.2,0.7193236350706915,0.3093960606462088
LUK 6:44,0.1578,714.5,0.3943,203.8,0.7407,0.298,356.0,0.6986848401765138,0.3647435389497786
LUK 6:45,0.116,725.0,0.4758,374.8,0.7393,0.2493,537.5,0.6407335108814362,0.37482230608489403
LUK 6:46,0.1809,1682.0,0.262,416.8,0.483,0.283,912.5,0.7257299839901494,0.28126094403167995
LUK 6:47,0.1038,1306.0,0.299,483.8,0.624,0.1613,947.5,0.8281829298300789,0.25924829686375456
LUK 6:48,0.0966,634.0,0.3164,372.2,0.6206,0.2878,464.2,0.666600633868049,0.3169216963401388
LUK 6:49,0.0879,495.8,0.3948,336.5,0.717,0.2461,358.0,0.6304005780328311,0.34754771115235905
LUK 7:1,0.1516,738.5,0.399,371.8,0.7524,0.2109,550.0,0.6552951881467721,0.3542998980771348
LUK 7:2,0.1007,87.75,0.2423,58.47,0.711,0.12317,75.4,0.7546366155704827,0.271439910561514
LUK 7:3,0.152,545.0,0.3833,291.5,0.7227,0.1947,393.5,0.615591809102913,0.3527608003486216
LUK 7:4,0.12396,1867.0,0.2944,450.5,0.5103,0.2389,983.0,0.8020883879604226,0.26304234518016095
LUK 7:5,0.2876,1378.0,0.4155,349.8,0.5967,0.2178,1031.0,0.6580321973746054,0.35833710767813903
LUK 7:6,0.0985,378.8,0.3645,240.5,0.7656,0.1973,280.5,0.6619762214185885,0.33911746822741895
LUK 7:7,0.1925,904.5,0.4653,273.8,0.8433,0.1318,472.0,0.6971828807811408,0.3747074499466491
LUK 7:8,0.0765,562.5,0.383,387.8,0.7725,0.1984,397.0,0.6027070464297631,0.3496262376503735
LUK 7:9,0.10815,679.0,0.3875,415.5,0.7075,0.2693,537.0,0.5830919740382355,0.35977008459153054
LUK 7:10,0.1929,83.7,0.28,56.75,0.771,0.1257,57.4,0.6695963778090358,0.32374944947214446
LUK 7:11,0.0817,784.0,0.3928,531.0,0.6455,0.3093,535.0,0.5526734036281495,0.353932918341628
LUK 7:12,0.0519,935.5,0.3936,456.0,0.5913,0.3066,605.5,0.5946712800493861,0.33209796338235903
LUK 7:13,0.1682,2718.0,0.4736,713.0,0.576,0.333,1446.0,0.640639078377989,0.36512960740622635
LUK 7:14,0.145,1008.0,0.5215,489.8,0.765,0.2524,633.0,0.6203975222123169,0.3963486552081896
LUK 7:15,0.1604,1915.0,0.4277,572.5,0.6655,0.2795,1089.0,0.5633679226535953,0.37520969035082513
LUK 7:16,0.0858,1010.5,0.4485,549.0,0.7085,0.2443,650.0,0.6432058669629472,0.35394789076008526
LUK 7:17,0.07935,1068.0,0.3438,527.0,0.683,0.2299,765.5,0.66280199389371,0.3203817798750148
LUK 7:18,0.1415,899.0,0.396,294.2,0.692,0.3108,695.0,0.489551524100223,0.3866021446838326
LUK 7:19,0.2013,1425.0,0.5845,510.2,0.798,0.3137,809.5,0.522617112338498,0.45238628075011283
LUK 7:20,0.1024,1306.0,0.3853,354.0,0.671,0.263,698.0,0.5967528615954285,0.34739931360252263
LUK 7:21,0.1636,1194.0,0.277,487.2,0.7637,0.1992,644.5,0.6948686435640727,0.3273303394516416
LUK 7:22,0.0868,551.5,0.516,335.2,0.854,0.3167,399.8,0.5449256298930562,0.4264967795169713
LUK 7:23,0.2035,1172.0,0.2607,518.5,0.669,0.1696,823.0,0.9250973002394437,0.2655765548629664
LUK 7:24,0.066,603.5,0.4438,230.8,0.694,0.2329,396.5,0.5869021928697021,0.35171703372375535
LUK 7:25,0.1177,735.0,0.3757,442.5,0.6694,0.2408,517.0,0.7086039935650336,0.3285846516878087
LUK 7:26,0.2036,1025.0,0.4678,240.8,0.8076,0.1819,515.5,0.622199365099658,0.39388808656929175
LUK 7:27,0.1523,833.0,0.4834,253.5,0.8535,0.1362,431.0,0.6319727174966822,0.3850453051338832
LUK 7:28,0.1252,782.5,0.512,519.0,0.8413,0.3604,621.5,0.4659574622022911,0.4514720373115689
LUK 7:29,0.12244,931.0,0.564,739.0,0.833,0.3667,663.5,0.45297879989536,0.46111328539739893
LUK 7:30,0.1184,863.5,0.4167,605.0,0.674,0.245,594.5,0.6828324864072078,0.3400000889670171
LUK 7:31,0.196,978.0,0.4436,655.5,0.646,0.2291,648.5,0.7166811715584711,0.3450123182754131
LUK 7:32,0.0957,1487.0,0.3997,378.0,0.663,0.244,762.5,0.7483976843385661,0.31883207209181325
LUK 7:33,0.0911,1528.0,0.4285,388.2,0.6997,0.3215,764.0,0.5579593442289928,0.3776069635491755
LUK 7:34,0.06976,732.0,0.4927,551.0,0.7344,0.4395,523.5,0.3669287024301896,0.4431726763858735
LUK 7:35,0.199,1180.0,0.4973,288.0,0.694,0.3047,905.0,0.5704592620910035,0.4053990611431921
LUK 7:36,0.0765,1090.0,0.3171,433.8,0.606,0.1818,792.0,0.7047729999454114,0.28471647338154554
LUK 7:37,0.09296,402.2,0.369,223.5,0.6567,0.2261,295.2,0.6130864245702896,0.33112442855977925
LUK 7:38,0.1025,565.0,0.329,389.2,0.654,0.2317,384.0,0.6701829260622725,0.3169046378635699
LUK 7:39,0.0583,525.0,0.3948,396.2,0.731,0.1642,379.8,0.6503314469276643,0.3268251419481899
LUK 7:40,0.08655,2106.0,0.3335,631.5,0.643,0.3662,1191.0,0.5915602391629725,0.34895743879741764
LUK 7:41,0.1235,645.5,0.4092,142.8,0.688,0.4133,493.8,0.5071273187812746,0.4015339774140936
LUK 7:42,0.1578,117.5,0.3923,32.5,0.6455,0.02257,85.9,1.0525782914533335,0.22660640079186511
LUK 7:43,0.1333,1500.0,0.3728,490.5,0.6523,0.265,887.0,0.8050884712554248,0.3077194085659866
LUK 7:44,0.09326,822.0,0.4055,360.0,0.645,0.26,459.2,0.59396768789141,0.3455104357247983
LUK 7:45,0.09033,1312.0,0.4946,355.0,0.5522,0.3435,676.0,0.6133106138292966,0.35087435880946904
LUK 7:46,0.1743,1627.0,0.4927,438.5,0.7925,0.3198,846.0,0.6178791747215411,0.4133048015216335
LUK 7:47,0.0899,1113.0,0.3699,324.2,0.605,0.1522,581.0,0.7045030791357453,0.2899837742588617
LUK 7:48,0.2405,2364.0,0.3901,513.5,0.4785,0.3486,1566.0,0.5383338291237338,0.3628705231104777
LUK 7:49,0.1368,1361.0,0.4343,482.0,0.6924,0.2732,796.5,0.5485094177332638,0.378556898018214
LUK 7:50,0.1536,1520.0,0.4028,471.0,0.622,0.359,868.0,0.5251947753893581,0.3790035233761294
LUK 8:1,0.06232,724.0,0.5034,559.0,0.8286,0.3135,523.0,0.5346603332118516,0.41447894376730976
LUK 8:2,0.1041,391.5,0.3582,167.4,0.6426,0.2454,245.5,0.6030795353229602,0.3309229405043054
LUK 8:3,0.1173,844.5,0.4363,530.0,0.792,0.397,590.0,0.4829344641484582,0.42475354555555533
LUK 8:4,0.1592,1310.0,0.2583,355.5,0.5566,0.2001,674.5,0.7299181048843912,0.2770996730985082
LUK 8:5,0.1892,487.2,0.502,266.8,0.8135,0.1794,367.0,0.7177222196301403,0.3825832749662692
LUK 8:6,0.1962,1250.0,0.363,318.2,0.7705,0.237,607.0,0.790356379952704,0.3423767812275728
LUK 8:7,0.2241,2562.0,0.3962,862.0,0.5913,0.333,1426.0,0.6342107221918376,0.36849626062857366
LUK 8:8,0.07245,650.5,0.3599,452.0,0.741,0.1826,466.2,0.6194852783895778,0.33301768306386337
LUK 8:9,0.171,1532.0,0.2242,252.0,0.454,0.2935,1176.0,0.6202723306808189,0.288827775922025
LUK 8:10,0.0878,563.5,0.558,400.8,0.84,0.2693,455.2,0.5806633506954028,0.41574139202365423
LUK 8:11,0.1921,474.2,0.488,321.5,0.751,0.2874,410.5,0.523993890037197,0.4182601973867731
LUK 8:12,0.1481,551.0,0.4563,392.5,0.7896,0.1844,383.0,0.661539830191871,0.3703929455165845
LUK 8:13,0.079,724.0,0.3496,251.0,0.7056,0.1797,404.0,0.763379584629321,0.29899079029540065
LUK 8:14,0.07086,607.0,0.3335,446.5,0.6265,0.2942,432.0,0.6307943546590958,0.3239452752918315
LUK 8:15,0.0944,759.0,0.3804,509.0,0.6504,0.1797,533.0,0.6438359105422072,0.3198602077233225
LUK 8:16,0.1183,504.5,0.4478,199.6,0.8506,0.2015,320.8,0.7542044248877704,0.3631767178450501
LUK 8:17,0.2191,693.0,0.345,345.5,0.5806,0.1396,456.5,0.8176401948504329,0.2839938723458718
LUK 8:18,0.12256,718.5,0.3586,406.0,0.6504,0.1117,494.2,0.8487651170091731,0.27184069529551763
LUK 8:19,0.103,796.0,0.4204,611.5,0.7773,0.323,576.5,0.5635886502171361,0.39192060377009874
LUK 8:20,0.1989,2236.0,0.3875,789.5,0.651,0.35,1264.0,0.518011632955843,0.39151063627996435
LUK 8:21,0.1388,957.0,0.454,612.5,0.73,0.3289,725.5,0.5339540778866619,0.40082019987016715
LUK 8:22,0.07587,948.0,0.4001,491.0,0.657,0.314,630.5,0.5566383360228481,0.3561323018789426
LUK 8:23,0.09436,1689.0,0.2385,419.2,0.5415,0.2445,925.5,0.7571531800156633,0.2641258156947004
LUK 8:24,0.0795,1516.0,0.4028,552.0,0.6445,0.3196,837.5,0.6005597208855435,0.35072157120000014
LUK 8:25,0.0926,1293.0,0.4277,506.5,0.7466,0.294,743.5,0.5721299366341145,0.3779272478104959
LUK 8:26,0.1544,1309.0,0.337,401.0,0.696,0.2817,702.0,0.6592493530794006,0.3479802767863328
LUK 8:27,0.089,580.0,0.2932,368.0,0.6743,0.189,410.0,0.6910497391275848,0.29929472760015563
LUK 8:28,0.11755,989.0,0.4714,554.5,0.7554,0.2727,658.0,0.5790988734714089,0.38774697013911563
LUK 8:29,0.0766,668.5,0.2472,379.8,0.6196,0.2258,463.0,0.7021562522636637,0.282975757989049
LUK 8:30,0.1375,1693.0,0.4304,535.5,0.648,0.377,1025.0,0.5383694842074898,0.39060775661871444
LUK 8:31,0.3018,1384.0,0.301,307.0,0.4963,0.2312,1049.0,0.783896033812534,0.29935155676475084
LUK 8:32,0.1257,1055.0,0.2915,449.5,0.5586,0.1865,671.0,0.7942306837240997,0.2658124618201619
LUK 8:33,0.12463,1417.0,0.2747,476.2,0.5103,0.314,745.5,0.6530631489966334,0.30053580464828167
LUK 8:34,0.11237,937.0,0.4678,424.2,0.7515,0.1436,546.0,0.6813299650105717,0.34832021147433095
LUK 8:35,0.0699,1052.0,0.3977,422.8,0.6523,0.1798,573.5,0.7154804189770626,0.3069441271057383
LUK 8:36,0.1516,1512.0,0.3442,368.5,0.581,0.2334,1151.0,0.7870343233093857,0.29300553860952194
LUK 8:37,0.0628,461.2,0.2947,347.5,0.676,0.1526,312.5,0.6989288134409019,0.2871183266775687
LUK 8:38,0.1348,1471.0,0.2874,346.8,0.569,0.1758,793.0,0.766687010325052,0.2690509814279713
LUK 8:39,0.0967,1744.0,0.2976,536.0,0.589,0.2751,980.0,0.6774779415456539,0.30083113358829694
LUK 8:40,0.1973,861.5,0.407,452.5,0.617,0.2063,634.5,0.7976663046158272,0.316119350376133
LUK 8:41,0.1533,601.0,0.31,360.8,0.6255,0.1952,383.2,0.6531843004425981,0.3130897574015742
