,source,target,co-occurrence_count,translation_score
3404,ducha,air,1,1.3909062598055027e-45
3405,ducha,and,9,0.10577177053934003
3406,ducha,booked,1,1.3909062598055027e-45
3407,ducha,borillo,1,2.98561390540376e-44
3408,ducha,carmelo,1,2.908215550470983e-44
3409,ducha,conditioning,1,1.3909062598055027e-45
3410,ducha,day,1,1.6042006242588828e-45
3411,ducha,double,4,1.3909062598055027e-45
3412,ducha,emilio,1,1.2534411263788804e-44
3413,ducha,for,9,1.3909062598055025e-45
3414,ducha,good,2,1.3909062598055027e-45
3415,ducha,have,5,1.3909062598055027e-45
3416,ducha,i,8,1.3909062598055027e-45
3417,ducha,like,2,1.3909062598055027e-45
3418,ducha,made,4,1.3909062598055027e-45
3419,ducha,mountain,1,3.968265652071941e-45
3420,ducha,mr,1,1.3909062598055027e-45
3421,ducha,of,1,2.4287026623993844e-45
3422,ducha,paches,1,1.2461789613748664e-44
3423,ducha,peris,1,2.908215550470983e-44
3424,ducha,please,2,1.3909062598055027e-45
3425,ducha,pérez,1,2.8709424321609344e-44
3426,ducha,quiet,2,1.3909062598055027e-45
3427,ducha,reservation,4,1.3909062598055027e-45
3428,ducha,room,10,1.3909062598055027e-45
3429,ducha,shower,10,0.9234550255721308
3430,ducha,telephone,6,1.3909062598055025e-45
3431,ducha,the,1,1.3909062598055027e-45
3432,ducha,tv,4,1.3909062598055027e-45
3433,ducha,view,3,1.3909062598055025e-45
3434,ducha,virginia,1,1.231901313273698e-44
3435,ducha,want,3,1.3909062598055025e-45
3436,ducha,we,2,1.3909062598055027e-45
3437,ducha,with,10,1.8095615846272464e-24
3438,ducha,would,2,1.3909062598055027e-45
3439,dulce,a,2,3.243351392706311e-44
3440,dulce,dulce,1,0.871856423519564
3441,dulce,for,2,3.243351392706311e-44
3442,dulce,gumbau,1,3.243351392706311e-44
3443,dulce,have,1,3.243351392706311e-44
3444,dulce,i,1,3.243351392706311e-44
3445,dulce,made,1,3.243351392706311e-44
3446,dulce,reservation,1,3.243351392706311e-44
3447,dulce,room,1,3.243351392706311e-44
3448,dulce,single,1,3.243351392706311e-44
3449,dé,give,6,0.46662926600062543
3450,dé,i,5,2.1562507654738726e-45
3451,dé,key,4,2.1562507654738726e-45
3452,dé,keys,2,2.1562507654738726e-45
3453,dé,me,1,2.1562507654738726e-45
3454,dé,my,1,2.1562507654738726e-45
3455,dé,nine,2,2.1562507654738726e-45
3456,dé,number,5,2.1562507654738726e-45
3457,dé,oh,2,2.1562507654738726e-45
3458,dé,one,5,2.1562507654738726e-45
3459,dé,please,5,2.1562507654738726e-45
3460,dé,room,6,2.1562507654738726e-45
3461,dé,seven,1,2.1562507654738726e-45
3462,dé,six,1,2.1562507654738726e-45
3463,dé,the,6,2.156353602625862e-45
3464,dé,three,3,2.1562507654738726e-45
3465,dé,to,12,0.3360281114673484
3466,dé,two,1,2.1562507654738726e-45
3467,dé,us,5,0.08231861111282
3468,dé,want,6,2.2341193061427017e-45
3469,dé,we,1,2.1562507654738726e-45
3470,dé,you,6,1.1761987443873591e-29
3471,déme,eight,1,1.495008842054761e-45
3472,déme,four,2,1.495008842054761e-45
3473,déme,give,8,0.4998679428151177
3474,déme,key,7,1.495008842054761e-45
3475,déme,keys,1,1.495008842054761e-45
3476,déme,me,8,0.45466997917666235
3477,déme,nine,1,1.495008842054761e-45
3478,déme,number,4,1.495008842054761e-45
3479,déme,oh,1,1.495008842054761e-45
3480,déme,one,4,1.495008842054761e-45
3481,déme,our,2,1.495008842054761e-45
3482,déme,please,5,1.495008842054761e-45
3483,déme,room,8,1.495008842054761e-45
3484,déme,six,1,1.495008842054761e-45
3485,déme,the,10,3.8225785589215646e-31
3486,déme,three,2,1.495008842054761e-45
3487,déme,to,8,1.495008842054761e-45
3488,dénos,eight,1,4.2693106134517536e-45
3489,dénos,four,1,4.2693106134517536e-45
3490,dénos,give,3,0.48375600129810953
3491,dénos,key,2,4.2693106134517536e-45
3492,dénos,keys,1,4.2693106134517536e-45
3493,dénos,number,1,4.2693106134517536e-45
3494,dénos,one,1,4.2693106134517536e-45
3495,dénos,please,1,4.2693106134517536e-45
3496,dénos,room,3,4.2693106134517536e-45
3497,dénos,the,5,4.2693106134517536e-45
3498,dénos,to,3,4.2693106134517536e-45
3499,dénos,us,3,0.40142343332061076
3500,día,a,29,0.015179997263191124
3501,día,and,1,8.494826445960298e-46
3502,día,are,4,8.494826445960298e-46
3503,día,at,5,8.494826445960298e-46
3504,día,board,4,0.02137970813047669
3505,día,book,1,8.494826445960298e-46
3506,día,booked,1,8.494826445960298e-46
3507,día,cost,4,2.0742172617290753e-45
3508,día,date,1,0.26062553134763483
3509,día,day,14,0.8017318016603087
3510,día,does,4,8.937136871535124e-46
3511,día,double,7,4.493525079201499e-45
3512,día,eight,1,8.494826445960298e-46
3513,día,eighth,1,3.7412370388035754e-44
3514,día,eleven,1,2.3335149255215146e-45
3515,día,evening,2,1.2437197142273081e-45
3516,día,fifteenth,1,3.1093884419981067e-44
3517,día,first,2,5.565417291102543e-45
3518,día,for,7,8.494826445960296e-46
3519,día,fourteenth,1,6.862254533531667e-45
3520,día,fourth,1,1.2534411263788804e-44
3521,día,full,2,6.059688888742619e-45
3522,día,half,3,8.494826445960298e-46
3523,día,have,1,8.494826445960298e-46
3524,día,hot,1,1.595803136031546e-45
3525,día,how,10,8.494826445960298e-46
3526,día,i,7,8.494826445960296e-46
3527,día,in,5,8.494826445960298e-46
3528,día,is,8,8.494826445960298e-46
3529,día,leave,6,8.494826445960298e-46
3530,día,leaving,4,8.494826445960298e-46
3531,día,like,1,8.494826445960298e-46
3532,día,lobo,1,3.169307406910091e-44
3533,día,morning,3,8.494826445960298e-46
3534,día,mr,1,8.494826445960298e-46
3535,día,much,10,8.494826445960298e-46
3536,día,nine,2,8.494826445960298e-46
3537,día,november,1,1.1712684974700825e-44
3538,día,oclock,1,8.494826445960298e-46
3539,día,on,10,0.12231434387343491
3540,día,past,2,8.494826445960298e-46
3541,día,per,9,0.28246051511654274
3542,día,please,8,8.494826445960298e-46
3543,día,price,1,3.738816292674884e-45
3544,día,quarter,3,8.494826445960298e-46
3545,día,room,18,2.5977559195105815e-08
3546,día,september,4,0.21914716194971942
3547,día,seven,1,8.494826445960298e-46
3548,día,seventh,1,7.324466852846692e-45
3549,día,should,6,8.494826445960298e-46
3550,día,shower,1,2.060606729771459e-45
3551,día,single,5,8.494826445960298e-46
3552,día,telephone,1,8.494826445960298e-46
3553,día,the,21,0.1361118779275877
3554,día,thirteenth,1,1.2248831178135886e-44
3555,día,thirtieth,1,1.427180477430739e-44
3556,día,to,3,8.494826445960298e-46
3557,día,tv,1,8.494826445960298e-46
3558,día,twentieth,1,3.2943904483176653e-44
3559,día,twentyeighth,1,0.12188293873413886
3560,día,twentyseventh,2,0.000692094338187063
3561,día,twentysixth,1,3.1528526230094373e-44
3562,día,until,4,0.05340911907002309
3563,día,víctor,1,1.2461789613748664e-44
3564,día,want,5,8.494826445960298e-46
3565,día,water,1,2.253281463228307e-45
3566,día,we,10,8.494826445960298e-46
3567,día,what,2,3.42901951410126e-45
3568,día,with,6,8.494826445960298e-46
3569,día,would,1,8.494826445960298e-46
3570,días,a,8,1.904372321192169e-45
3571,días,air,1,1.904372321192169e-45
3572,días,and,1,1.904372321192169e-45
3573,días,book,3,1.904372321192169e-45
3574,días,booked,3,1.904372321192169e-45
3575,días,cabo,1,3.0258102895763997e-44
3576,días,conditioning,1,1.904372321192169e-45
3577,días,cost,1,2.0742172617290753e-45
3578,días,could,1,1.904372321192169e-45
3579,días,days,9,0.8088759892433393
3580,días,does,1,1.904372321192169e-45
3581,días,double,3,1.904372321192169e-45
3582,días,eighteen,2,1.2318994622500587e-44
3583,días,fifteen,1,3.338933941196098e-44
3584,días,for,12,0.0191630907535545
3585,días,good,1,1.904372321192169e-45
3586,días,have,1,1.904372321192169e-45
3587,días,how,1,1.904372321192169e-45
3588,días,i,4,1.904372321192169e-45
3589,días,is,1,1.904372321192169e-45
3590,días,lidia,1,1.260787371041051e-44
3591,días,like,2,1.904372321192169e-45
3592,días,llorens,1,3.224965800659985e-44
3593,días,morning,1,0.05119208620866855
3594,días,mr,1,1.904372321192169e-45
3595,días,mrs,1,1.904372321192169e-45
3596,días,much,1,1.904372321192169e-45
3597,días,nine,1,1.904372321192169e-45
3598,días,please,3,2.6776676010740587e-45
3599,días,price,1,3.738816292674884e-45
3600,días,quiet,1,1.904372321192169e-45
3601,días,room,8,1.904372321192169e-45
3602,días,rooms,1,1.904372321192169e-45
3603,días,seven,1,1.904372321192169e-45
3604,días,single,2,1.904372321192169e-45
3605,días,the,1,1.904372321192169e-45
3606,días,thirty,1,1.54658685774318e-41
3607,días,to,2,1.904372321192169e-45
3608,días,twenty,1,0.019588996968604933
3609,días,twentynine,2,1.3245980470454852e-44
3610,días,two,1,1.904372321192169e-45
3611,días,want,1,1.904372321192169e-45
3612,días,we,3,1.904372321192169e-45
3613,días,what,1,3.42901951410126e-45
3614,días,with,1,1.904372321192169e-45
3615,días,would,2,1.904372321192169e-45
3616,díaz,a,2,3.243351392706311e-44
3617,díaz,díaz,1,0.871856423519564
3618,díaz,enrique,1,3.243351392706311e-44
3619,díaz,for,2,3.243351392706311e-44
3620,díaz,have,1,3.243351392706311e-44
3621,díaz,i,1,3.243351392706311e-44
3622,díaz,quiet,1,3.243351392706311e-44
3623,díaz,reservation,1,3.243351392706311e-44
3624,díaz,room,1,3.243351392706311e-44
3625,díaz,single,1,3.243351392706311e-44
3626,dónde,where,2,1.0
3627,echara,a,4,6.847688404997968e-45
3628,echara,at,2,6.847688404997968e-45
3629,echara,double,1,6.847688404997968e-45
3630,echara,look,2,6.847688404997968e-45
3631,echara,me,2,0.3739080215787094
3632,echara,mind,2,6.847688404997968e-45
3633,echara,room,2,6.847688404997968e-45
3634,echara,taking,2,0.45468978538928456
3635,echara,would,2,6.847688404997968e-45
3636,echara,you,2,6.847688404997968e-45
3637,echáramos,a,2,3.343514403346945e-44
3638,echáramos,at,1,3.343514403346945e-44
3639,echáramos,look,1,3.343514403346945e-44
3640,echáramos,mind,1,3.343514403346945e-44
3641,echáramos,room,1,3.343514403346945e-44
3642,echáramos,taking,1,0.8299706024969152
3643,echáramos,us,1,4.3610676592566264e-10
3644,echáramos,would,1,3.343514403346945e-44
3645,echáramos,you,1,3.343514403346945e-44
3646,efectivo,accept,4,0.1645836302566216
3647,efectivo,bill,1,3.4993640122017055e-45
3648,efectivo,can,1,3.4993640122017055e-45
3649,efectivo,cash,5,0.9702796656008787
3650,efectivo,do,3,3.4993640122017055e-45
3651,efectivo,i,1,3.4993640122017055e-45
3652,efectivo,in,1,3.4993640122017055e-45
3653,efectivo,pay,1,1.3392761649809297e-44
3654,efectivo,the,1,3.4993640122017055e-45
3655,efectivo,would,1,3.4993640122017055e-45
3656,efectivo,you,4,3.4993640122017055e-45
3657,el,a,27,3.232913807240805e-46
3658,el,afternoon,4,1.3412327237881147e-45
3659,el,all,2,1.6303891402236377e-45
3660,el,am,5,9.53167668348631e-46
3661,el,and,1,3.645119017172811e-46
3662,el,april,5,3.427365819411988e-45
3663,el,are,13,1.1494253810983602e-45
3664,el,at,21,3.232913807240806e-46
3665,el,bill,10,0.022380858373929873
3666,el,book,5,4.8877761578142195e-46
3667,el,booked,6,3.232913807240806e-46
3668,el,breakfast,2,0.16282424113549546
3669,el,bus,1,1.1268809468790464e-45
3670,el,can,1,3.2329138072408055e-46
3671,el,car,3,1.629086144911985e-45
3672,el,carry,1,3.35445704216409e-45
3673,el,changing,2,2.0082547045240623e-45
3674,el,could,7,3.2329138072408055e-46
3675,el,down,3,3.447197600333565e-41
3676,el,eight,4,8.197865255421699e-46
3677,el,eighteenth,1,3.1528524024911797e-44
3678,el,eighth,1,3.7412370388035754e-44
3679,el,eleven,1,2.3335149255215146e-45
3680,el,eleventh,2,1.2534411263788804e-44
3681,el,evening,8,1.2437197142273081e-45
3682,el,expenses,2,2.0058517099859058e-25
3683,el,extras,2,3.9287060189738493e-45
3684,el,february,1,3.991924136802934e-44
3685,el,fifteenth,1,3.1093884419981067e-44
3686,el,first,4,5.565417291102543e-45
3687,el,for,2,3.2329138072408055e-46
3688,el,four,2,5.117968583606723e-46
3689,el,fourteenth,3,6.862254533531667e-45
3690,el,fourth,2,1.2534411263788804e-44
3691,el,friday,7,0.0023399563586425946
3692,el,half,5,6.832343452472429e-46
3693,el,have,5,3.2329138072408055e-46
3694,el,hot,1,1.595803136031546e-45
3695,el,i,28,3.2329138072408055e-46
3696,el,in,29,1.5209987131238568e-05
3697,el,included,14,0.17238107477673628
3698,el,is,10,3.835586567039101e-46
3699,el,july,1,1.0431978092115488e-43
3700,el,leave,23,0.028024841687929822
3701,el,leaving,14,0.0003357672353302113
3702,el,like,4,3.866457417319676e-46
3703,el,lobo,1,3.169307406910091e-44
3704,el,luggage,10,0.0844543106600398
3705,el,march,3,8.120740317547507e-45
3706,el,may,2,9.31081823906915e-45
3707,el,mind,3,3.275333572458595e-22
3708,el,monday,4,8.457001563010819e-41
3709,el,morning,12,7.300869604167769e-46
3710,el,moving,1,1.476468471006777e-44
3711,el,mr,2,6.011493868953498e-46
3712,el,my,3,3.232913807240806e-46
3713,el,next,6,0.04087329275161193
3714,el,nine,6,4.685412988253177e-46
3715,el,nineteenth,2,1.582207217423965e-44
3716,el,ninth,1,3.989692616750971e-44
3717,el,november,2,1.1712684974700825e-44
3718,el,number,1,3.2329138072408055e-46
3719,el,oclock,4,6.4039800814517955e-46
3720,el,october,1,3.0258102895763997e-44
3721,el,on,37,0.6738871113638706
3722,el,one,1,3.868819002066949e-46
3723,el,our,5,4.432065056567677e-46
3724,el,past,10,3.8415589593438775e-46
3725,el,phone,6,0.22044237187957813
3726,el,please,6,3.232913807240806e-46
3727,el,put,3,7.241144671738001e-05
3728,el,quarter,9,3.375613080197478e-46
3729,el,quiet,2,3.2329138072408055e-46
3730,el,quieter,1,1.6764692852776978e-45
3731,el,room,24,2.1514243952801395e-05
3732,el,rooms,1,4.493442729809196e-46
3733,el,saturday,4,2.0744419774381635e-17
3734,el,second,3,6.229315393988844e-45
3735,el,send,6,1.3765597854242746e-06
3736,el,september,6,2.5653113154253766e-21
3737,el,service,2,0.003528744681835432
3738,el,seven,2,6.664927032686853e-46
3739,el,seventeenth,1,3.338933941196098e-44
3740,el,seventh,3,7.324466852846692e-45
3741,el,should,19,6.083394985964955e-09
3742,el,single,5,3.2329138072408055e-46
3743,el,six,1,5.4790860288133766e-46
3744,el,sixteenth,2,1.2319014058249635e-44
3745,el,sunday,2,1.0104451548449361e-44
3746,el,taxi,1,3.2329138072408055e-46
3747,el,telephone,1,4.300705250729813e-46
3748,el,ten,1,1.660859079885869e-45
3749,el,the,86,0.43170399078393235
3750,el,third,1,3.1094100364710057e-44
3751,el,thirteenth,2,1.2248831178135886e-44
3752,el,thirtieth,2,1.427180477430739e-44
3753,el,three,2,3.765249691086533e-46
3754,el,thursday,6,5.465451940389599e-11
3755,el,to,16,3.2329138072408055e-46
3756,el,tuesday,2,1.2534411263788804e-44
3757,el,tv,1,3.739315663304424e-46
3758,el,twelve,2,2.4499511766381346e-45
3759,el,twentieth,1,3.2943904483176653e-44
3760,el,twentyeighth,3,2.5265132689897186e-29
3761,el,twentyfifth,1,3.338933941196098e-44
3762,el,twentyfirst,1,3.212001599885896e-44
3763,el,twentyninth,1,2.3775972047277766e-41
3764,el,twentyseventh,3,7.137440084340967e-45
3765,el,twentysixth,1,3.1528526230094373e-44
3766,el,two,3,4.2953901567846784e-46
3767,el,until,16,0.34760689235355907
3768,el,us,1,3.602932096573579e-46
3769,el,viciano,1,1.2534411263788804e-44
3770,el,víctor,1,1.2461789613748664e-44
3771,el,want,6,3.232913807240806e-46
3772,el,water,1,2.253281463228307e-45
3773,el,we,26,3.2329138072408055e-46
3774,el,with,1,3.2329138072408055e-46
3775,el,would,7,0.014557282455683582
3776,el,you,11,0.00435462923474826
3777,el,ángel,1,3.0670550824489854e-44
3778,emilio,a,4,1.2534411263788804e-44
3779,emilio,and,1,1.2534411263788804e-44
3780,emilio,booked,1,1.2534411263788804e-44
3781,emilio,emilio,2,0.9068792056492313
3782,emilio,for,1,1.2534411263788804e-44
3783,emilio,have,1,1.2534411263788804e-44
3784,emilio,i,1,1.2534411263788804e-44
3785,emilio,is,1,1.2534411263788804e-44
3786,emilio,my,1,1.2534411263788804e-44
3787,emilio,name,1,1.2534411263788804e-44
3788,emilio,navarro,1,3.547088466787994e-44
3789,emilio,paches,1,1.2534411263788804e-44
3790,emilio,room,1,1.2534411263788804e-44
3791,emilio,shower,1,1.2534411263788804e-44
3792,emilio,telephone,1,1.2534411263788804e-44
3793,emilio,tv,1,1.2534411263788804e-44
3794,emilio,with,1,1.2534411263788804e-44
3795,en,a,42,0.00219585381855396
3796,en,accept,4,0.36343545516791875
3797,en,afternoon,1,1.3412327237881147e-45
3798,en,air,7,6.9243695152777865e-46
3799,en,all,5,0.027558068621087776
3800,en,am,1,9.53167668348631e-46
3801,en,an,9,1.703149356893362e-08
3802,en,and,3,3.645119017172811e-46
3803,en,are,13,6.292301051324907e-46
3804,en,at,18,9.390440823253737e-08
3805,en,been,13,0.017469093088376453
3806,en,bill,45,9.371947670510797e-07
3807,en,can,3,2.5483573428969103e-46
3808,en,cash,5,5.274356899402546e-09
3809,en,cold,1,3.216260659399813e-45
3810,en,conditioning,7,1.1522648048498615e-07
3811,en,could,4,2.4435073792078417e-46
3812,en,do,3,4.526491653713272e-46
3813,en,eight,5,8.197865255421699e-46
3814,en,eleven,2,2.3335149255215146e-45
3815,en,error,9,0.13216033369007157
3816,en,evening,1,1.2437197142273081e-45
3817,en,expenses,3,0.477057544416396
3818,en,extras,3,0.174684075935138
3819,en,five,6,1.049046556032228e-45
3820,en,for,10,2.4435073792078417e-46
3821,en,four,2,5.117968583606723e-46
3822,en,friday,1,2.980209601099191e-45
3823,en,has,13,1.0566871858282782e-41
3824,en,hot,6,1.595803136031546e-45
3825,en,i,31,2.4435073792078417e-46
3826,en,in,79,0.7424936253257685
3827,en,included,8,6.411190005053779e-14
3828,en,is,38,0.08865476515103207
3829,en,it,5,0.5289186151362297
3830,en,leave,5,4.3415706916132615e-46
3831,en,leaving,3,6.012475026821991e-46
3832,en,like,1,3.866457417319676e-46
3833,en,lot,2,1.4097410889845844e-44
3834,en,made,7,1.5866302485124643e-42
3835,en,may,1,9.31081823906915e-45
3836,en,me,4,4.111877862164188e-46
3837,en,minibar,2,2.452785011153815e-45
3838,en,mistake,21,0.15721317658382628
3839,en,morning,5,7.300869604167769e-46
3840,en,much,1,6.270333707565115e-46
3841,en,my,8,2.5319907625684134e-46
3842,en,nine,9,4.685412988253177e-46
3843,en,noise,3,3.0542061268253777e-45
3844,en,number,10,2.4435073792078417e-46
3845,en,oclock,18,0.43931310098723086
3846,en,october,1,3.0258102895763997e-44
3847,en,of,2,2.4287026623993844e-45
3848,en,on,4,4.14085721533463e-46
3849,en,one,6,3.868819002066949e-46
3850,en,our,5,3.2629495127766767e-46
3851,en,pay,1,1.3392761649809297e-44
3852,en,please,11,2.4435073792078417e-46
3853,en,problem,6,0.00029184220803604553
3854,en,room,29,2.4435073792078417e-46
3855,en,rooms,8,4.493442729809196e-46
3856,en,safe,1,5.830385062666327e-45
3857,en,seven,4,6.664927032686853e-46
3858,en,should,4,3.8889335480129984e-46
3859,en,six,4,5.4790860288133766e-46
3860,en,sunday,1,1.0104451548449361e-44
3861,en,taxes,2,2.4466423230507426e-45
3862,en,telephone,4,4.300705250729813e-46
3863,en,ten,1,1.660859079885869e-45
3864,en,that,25,6.338056829032724e-46
3865,en,the,69,0.059088189590591554
3866,en,there,51,0.057162535653699525
3867,en,think,25,5.5876779213030036e-46
3868,en,three,5,3.765249691086533e-46
3869,en,thursday,1,3.1096175983313444e-45
3870,en,to,1,2.4435073792078417e-46
3871,en,today,1,6.738404080956581e-46
3872,en,tomorrow,7,3.46431765036152e-46
3873,en,too,3,2.0916560875713463e-45
3874,en,tv,6,8.594879543806041e-46
3875,en,twelve,1,2.4499511766381346e-45
3876,en,twentyeighth,1,5.851782882384386e-45
3877,en,twentyninth,1,2.3775972047277766e-41
3878,en,twentyseventh,1,7.137440084340967e-45
3879,en,two,2,4.2953901567846784e-46
3880,en,up,10,2.991869026183661e-46
3881,en,us,6,3.602932096573579e-46
3882,en,very,3,2.173094538165766e-45
3883,en,wake,10,3.637555705982595e-46
3884,en,was,9,1.6155993278884646e-45
3885,en,water,2,2.253281463228307e-45
3886,en,we,4,2.4435073792078417e-46
3887,en,would,2,2.5179077222135894e-46
3888,en,you,11,2.4435073792078417e-46
3889,enrique,a,3,1.283345442646782e-44
3890,enrique,booked,1,1.283345442646782e-44
3891,enrique,double,1,1.283345442646782e-44
3892,enrique,díaz,1,3.0670550824489854e-44
3893,enrique,enrique,2,0.9285153256167268
3894,enrique,for,3,1.283345442646782e-44
3895,enrique,have,2,1.283345442646782e-44
3896,enrique,i,2,1.283345442646782e-44
3897,enrique,quiet,2,1.283345442646782e-44
3898,enrique,reservation,1,1.283345442646782e-44
3899,enrique,room,2,1.283345442646782e-44
3900,enrique,single,1,1.283345442646782e-44
3901,enrique,velasco,1,3.197491242391738e-44
3902,equipaje,bus,4,1.1268809468790464e-45
3903,equipaje,can,5,4.5436204664182686e-46
3904,equipaje,car,4,1.629086144911985e-45
3905,equipaje,carry,2,3.35445704216409e-45
3906,equipaje,could,8,4.5436204664182686e-46
3907,equipaje,down,6,0.01765075192271723
3908,equipaje,five,1,1.049046556032228e-45
3909,equipaje,four,2,5.117968583606723e-46
3910,equipaje,i,4,4.5436204664182686e-46
3911,equipaje,in,4,4.230074513126542e-09
3912,equipaje,like,1,4.5436204664182686e-46
3913,equipaje,luggage,32,0.6620574011507154
3914,equipaje,mind,6,4.5436204664182686e-46
3915,equipaje,my,13,5.316391129129869e-06
3916,equipaje,nine,1,4.685412988253177e-46
3917,equipaje,number,5,4.5436204664182686e-46
3918,equipaje,oh,2,1.0324176494720984e-45
3919,equipaje,on,1,4.5436204664182686e-46
3920,equipaje,one,1,4.5436204664182686e-46
3921,equipaje,our,20,0.02856729758916541
3922,equipaje,please,10,4.5436204664182686e-46
3923,equipaje,put,4,2.743073167208074e-45
3924,equipaje,putting,1,1.3742161366223358e-44
3925,equipaje,reception,3,3.882471114230692e-45
3926,equipaje,room,15,4.5436204664182686e-46
3927,equipaje,send,20,0.041338310995371136
3928,equipaje,sending,5,2.1634481076448254e-38
3929,equipaje,seven,1,6.664927032686853e-46
3930,equipaje,six,2,5.4790860288133766e-46
3931,equipaje,station,2,5.748473694281973e-45
3932,equipaje,taxi,2,4.5436204664182686e-46
3933,equipaje,the,21,1.1724149694866206e-07
3934,equipaje,three,4,4.5436204664182686e-46
3935,equipaje,to,30,0.19687899515728652
3936,equipaje,two,1,4.5436204664182686e-46
3937,equipaje,up,5,4.5436204664182686e-46
3938,equipaje,want,4,4.5436204664182686e-46
3939,equipaje,we,1,4.5436204664182686e-46
3940,equipaje,would,7,4.5436204664182686e-46
3941,equipaje,you,24,4.599649502924265e-46
3942,equivocación,a,16,0.08395129963975662
3943,equivocación,been,3,1.363363456880098e-45
3944,equivocación,bill,14,1.1593038832919947e-45
3945,equivocación,eight,1,1.1593038832919949e-45
3946,equivocación,for,3,1.1593038832919949e-45
3947,equivocación,four,1,1.1593038832919949e-45
3948,equivocación,has,3,1.1593038832919949e-45
3949,equivocación,i,9,1.1593038832919949e-45
3950,equivocación,in,14,0.008933352669537811
3951,equivocación,is,10,0.0021645864903173393
3952,equivocación,mistake,16,0.8326240537736513
3953,equivocación,my,4,1.1593038832919949e-45
3954,equivocación,nine,2,1.1593038832919949e-45
3955,equivocación,number,3,1.1593038832919949e-45
3956,equivocación,one,1,1.1593038832919949e-45
3957,equivocación,room,3,1.1593038832919949e-45
3958,equivocación,seven,2,1.1593038832919949e-45
3959,equivocación,that,9,1.1593038832919949e-45
3960,equivocación,the,10,1.159303883291995e-45
3961,equivocación,there,16,3.630084116886411e-27
3962,equivocación,think,9,1.1593038832919949e-45
3963,equivocación,three,2,1.1593038832919949e-45
3964,equivocación,was,3,1.6155993278884646e-45
3965,equivocado,a,7,1.550504376714737e-45
3966,equivocado,been,7,0.39626118966775464
3967,equivocado,bill,7,1.4941102628861878e-45
3968,equivocado,five,2,1.4941102628861878e-45
3969,equivocado,for,1,1.4941102628861878e-45
3970,equivocado,has,7,0.01669818901006506
3971,equivocado,i,5,1.4941102628861878e-45
3972,equivocado,in,7,4.721109574116468e-30
3973,equivocado,made,7,0.4585273347049765
3974,equivocado,mistake,7,0.02739591064707585
3975,equivocado,number,1,1.4941102628861878e-45
3976,equivocado,one,1,1.4941102628861878e-45
3977,equivocado,our,3,1.4941102628861878e-45
3978,equivocado,room,1,1.4941102628861878e-45
3979,equivocado,that,5,1.4941102628861878e-45
3980,equivocado,the,4,1.4941102628861878e-45
3981,equivocado,think,5,1.4941102628861878e-45
3982,error,an,11,0.4813290480049982
3983,error,been,2,1.363363456880098e-45
3984,error,bill,9,9.778864273461063e-46
3985,error,eight,2,9.778864273461063e-46
3986,error,error,11,0.7225399059251378
3987,error,for,2,9.778864273461063e-46
3988,error,has,2,1.0287846255669995e-45
3989,error,i,9,9.778864273461063e-46
3990,error,in,9,3.2595162821472967e-09
3991,error,is,6,4.003052374913006e-45
3992,error,nine,1,9.778864273461063e-46
3993,error,number,2,9.778864273461063e-46
3994,error,one,1,9.778864273461063e-46
3995,error,our,1,9.778864273461063e-46
3996,error,room,2,9.778864273461063e-46
3997,error,seven,1,9.778864273461063e-46
3998,error,that,9,9.778864273461063e-46
3999,error,the,8,9.778864273461063e-46
4000,error,there,11,1.0315251385901716e-45
4001,error,think,9,9.778864273461063e-46
4002,error,three,1,9.778864273461063e-46
4003,error,was,3,1.6155993278884646e-45
4004,es,cold,7,3.216260659399813e-45
4005,es,expensive,3,8.273821091866136e-45
4006,es,gonzález,1,3.4927773738241895e-44
4007,es,hot,3,1.595803136031546e-45
4008,es,iborra,1,3.4927773738241895e-44
4009,es,is,19,0.8727959100438824
4010,es,it,1,0.02725247138267558
4011,es,jesús,1,7.965204099632786e-45
4012,es,marina,1,7.54296078441312e-45
4013,es,my,4,1.0138061569458172e-45
4014,es,name,4,0.03966570058739497
4015,es,noisy,1,3.4927773738241895e-44
4016,es,piquer,1,3.4927773738241895e-44
4017,es,room,14,0.00017410197618634171
4018,es,sergio,1,7.965204099632786e-45
4019,es,the,14,2.7906885233330214e-45
4020,es,time,1,3.6030226232814224e-44
4021,es,too,6,0.019217595902983928
4022,es,varela,1,3.4927773738241895e-44
4023,es,very,8,0.11504250751897475
4024,es,victoria,1,3.4927773738241895e-44
4025,es,what,1,3.42901951410126e-45
4026,espinosa,a,5,2.946427818614382e-44
4027,espinosa,and,1,2.946427818614382e-44
4028,espinosa,asunción,1,2.946427818614382e-44
4029,espinosa,espinosa,1,0.7920393781175148
4030,espinosa,for,2,2.946427818614382e-44
4031,espinosa,have,1,2.946427818614382e-44
4032,espinosa,i,1,2.946427818614382e-44
4033,espinosa,made,1,2.946427818614382e-44
4034,espinosa,of,1,2.946427818614382e-44
4035,espinosa,reservation,1,2.946427818614382e-44
4036,espinosa,room,1,2.946427818614382e-44
4037,espinosa,sea,1,2.946427818614382e-44
4038,espinosa,telephone,1,2.946427818614382e-44
4039,espinosa,the,1,2.946427818614382e-44
4040,espinosa,tv,1,2.946427818614382e-44
4041,espinosa,view,1,2.946427818614382e-44
4042,espinosa,with,1,2.946427818614382e-44
4043,esta,a,7,1.8639699317137652e-45
4044,esta,afternoon,2,1.8639699317137652e-45
4045,esta,air,1,1.8639699317137652e-45
