vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
MRK 6:51,0.1067,1569.0,0.4258,1247.0,0.627,0.2576,824.5,0.6499896274268753,0.3359840231805446
MRK 6:52,0.1027,1537.0,0.5303,1201.0,0.723,0.3584,869.0,0.6230217559461754,0.40281002511691627
MRK 6:53,0.1659,2352.0,0.6733,1995.0,0.8804,0.5386,1234.0,0.3821077318601145,0.5445470029961592
MRK 6:54,0.1432,2920.0,0.5317,1488.0,0.785,0.4138,1470.0,0.48482213852523415,0.45433617398609594
MRK 6:55,0.11316,1348.0,0.452,1170.0,0.7783,0.2717,731.0,0.6645811700197454,0.3738699751368581
MRK 6:56,0.08575,1048.0,0.555,923.5,0.814,0.2837,579.0,0.570016919215834,0.4149239620632801
MRK 7:1,0.1295,2045.0,0.6675,1805.0,0.858,0.548,1135.0,0.3332867616861002,0.5402642577319902
MRK 7:2,0.1318,1411.0,0.658,913.0,0.8027,0.4192,862.5,0.4465719823248971,0.48641099640612284
MRK 7:3,0.1677,1457.0,0.695,1293.0,0.923,0.504,823.5,0.4132726154520621,0.545182841051145
MRK 7:4,0.07666,653.5,0.495,575.0,0.7935,0.3706,408.0,0.5057452452942129,0.4224624105062727
MRK 7:5,0.07983,1261.0,0.7363,1121.0,0.9536,0.5254,735.0,0.339947111110218,0.5563727809369373
MRK 7:6,0.1205,660.5,0.6055,475.0,0.8677,0.4143,492.0,0.49451766305863565,0.4765962284915703
MRK 7:7,0.1237,285.2,0.4421,260.2,0.8364,0.4019,251.0,0.57808919425665,0.42153025350985
MRK 7:8,0.1777,1770.0,0.6826,1579.0,0.974,0.477,943.5,0.46518608870824046,0.5422975976486344
MRK 7:9,0.1196,1461.0,0.6494,1249.0,0.8154,0.3792,851.0,0.42921767944321987,0.4800909830994741
MRK 7:10,0.11304,1341.0,0.695,1032.0,0.8687,0.515,864.0,0.3794727391587547,0.5289119937368476
MRK 7:11,0.0587,1429.0,0.4785,511.5,0.6567,0.384,795.5,0.5348557422178113,0.3874754127771735
MRK 7:12,0.2303,514.0,0.577,394.0,0.8784,0.4011,408.5,0.46339267715103083,0.4985752982879157
MRK 7:13,0.10706,1891.0,0.6978,1648.0,0.854,0.5576,1052.0,0.32262918146182196,0.5445403920116241
MRK 7:14,0.1231,2152.0,0.7515,1910.0,0.933,0.4321,1222.0,0.3439812499859132,0.547158212028143
MRK 7:15,0.1215,1166.0,0.632,1013.5,0.907,0.301,690.0,0.5705857681400717,0.46013875763679285
MRK 7:17,0.1019,1829.0,0.6426,1619.0,0.9067,0.4204,993.0,0.3570732583948257,0.5108861702687147
MRK 7:18,0.1132,1730.0,0.5674,1389.0,0.846,0.3582,1010.5,0.5441570991377491,0.4472813393140264
MRK 7:19,0.1193,1751.0,0.57,913.0,0.8506,0.398,981.0,0.5335283254295924,0.4581217815411262
MRK 7:20,0.1498,1491.0,0.5557,1242.0,0.7593,0.2495,824.0,0.7024655623642876,0.39115940934854837
MRK 7:21,0.1377,1072.0,0.56,939.0,0.8887,0.3652,572.0,0.591048311663482,0.4546156182605139
MRK 7:22,0.1829,38.5,0.4705,3.7,0.753,0.3057,3.3,0.8229152561664403,0.37245379732653083
MRK 7:23,0.1876,2320.0,0.7144,2064.0,0.9634,0.4421,1252.0,0.41458731460365345,0.5510273028628629
MRK 7:24,0.07666,1269.0,0.5234,1112.0,0.8916,0.3455,694.0,0.5003159007081974,0.4460972916837252
MRK 7:25,0.1503,556.0,0.5576,372.5,0.8384,0.3362,403.8,0.5884990041220066,0.43681108792460166
MRK 7:26,0.1508,1547.0,0.604,1319.0,0.8525,0.3855,858.5,0.5861760948443695,0.4593269965679501
MRK 7:27,0.1118,1510.0,0.6343,1312.0,0.8936,0.4124,861.0,0.4524455871087485,0.4957841851383345
MRK 7:28,0.1276,1633.0,0.5674,1438.0,0.778,0.4412,954.0,0.46642887019083196,0.46325536070153467
MRK 7:29,0.134,1761.0,0.5615,1537.0,0.804,0.3616,998.5,0.4582709606515301,0.45535016146093316
MRK 7:30,0.2107,1667.0,0.504,1411.0,0.7993,0.3193,882.5,0.47594424017548864,0.44908640333316285
MRK 7:31,0.1794,1393.0,0.5845,1179.0,0.831,0.535,748.5,0.4180595364556585,0.5109436649356286
MRK 7:32,0.1262,1236.0,0.584,1050.0,0.8477,0.2678,770.0,0.6016164103636854,0.42746572824267004
MRK 7:33,0.08875,1501.0,0.5977,1324.0,0.807,0.367,827.0,0.4756821897180642,0.4537383073528259
MRK 7:34,0.064,2334.0,0.471,1156.0,0.7363,0.4375,1298.0,0.5061214572104381,0.4142814841916256
MRK 7:35,0.129,1877.0,0.51,1626.0,0.7686,0.2886,990.0,0.5347947826054837,0.4106950347206558
MRK 7:36,0.1189,1058.0,0.3945,892.5,0.7783,0.2006,652.0,0.6676347664827545,0.3516730174101809
MRK 7:37,0.12305,1825.0,0.68,1572.0,0.929,0.408,1016.0,0.47079761589433416,0.5078818716500196
MRK 8:1,0.1329,1633.0,0.5356,839.5,0.7485,0.3823,926.0,0.47964538422089603,0.43778938492154473
MRK 8:2,0.1326,1398.0,0.501,1239.0,0.847,0.3237,747.0,0.5608589986650245,0.42802786689951583
MRK 8:3,0.1068,1842.0,0.478,1311.0,0.794,0.3328,998.5,0.6310816080215021,0.4009756494430163
MRK 8:4,0.09766,1705.0,0.5615,858.5,0.78,0.4363,937.0,0.4703916423370425,0.45365859732761094
MRK 8:5,0.092,2478.0,0.581,1198.0,0.7812,0.4097,1344.0,0.46202200440013386,0.45477155878278375
MRK 8:6,0.0971,1292.0,0.5474,1117.0,0.8975,0.3271,705.0,0.5567121553255125,0.4421355166862207
MRK 8:7,0.11816,1363.0,0.5273,998.5,0.8267,0.2737,826.0,0.6485358383184628,0.4031360049957295
MRK 8:8,0.1077,1054.0,0.5713,936.5,0.837,0.3894,575.0,0.5024681201951925,0.4576481201729958
MRK 8:9,0.1724,1460.0,0.3682,1251.0,0.7344,0.211,873.5,0.7257417711582652,0.3387424947825241
MRK 8:10,0.1863,1787.0,0.559,1557.0,0.833,0.467,971.5,0.4101353144504947,0.49723950474990314
MRK 8:11,0.16,1726.0,0.6353,1529.0,0.9116,0.418,954.0,0.44094626469251125,0.5095729184746611
MRK 8:12,0.09814,1997.0,0.66,506.0,0.742,0.5254,1055.0,0.3249790647578746,0.5067224145652627
MRK 8:13,0.1455,2470.0,0.6084,2102.0,0.885,0.3687,1332.0,0.47746840958715187,0.4825910948005949
MRK 8:14,0.0983,1840.0,0.5234,1557.0,0.7847,0.391,1042.0,0.5754528684112155,0.42553674129918845
MRK 8:15,0.1322,2047.0,0.6274,1683.0,0.844,0.4639,1085.0,0.48208111123444114,0.4883744757931586
MRK 8:16,0.2294,449.5,0.439,219.9,0.7305,0.2676,337.2,0.6659332257821424,0.3874841028223232
MRK 8:17,0.0679,1524.0,0.6006,1310.0,0.906,0.3953,888.0,0.49659628253379,0.4715895843066284
MRK 8:18,0.208,1252.0,0.648,1119.0,0.9526,0.4338,741.5,0.4423822629165068,0.5352507865603593
MRK 8:19,0.07477,1066.0,0.5723,881.5,0.8506,0.3772,608.5,0.47769103133175256,0.45591483286630546
MRK 8:20,0.0754,1843.0,0.4995,1555.0,0.8057,0.3596,996.0,0.5498169144520578,0.4154449779768478
MRK 8:21,0.232,1999.0,0.6333,1762.0,0.877,0.3484,1198.0,0.4350552911490994,0.5058309557748359
MRK 8:22,0.187,1299.0,0.5884,1033.0,0.8164,0.431,780.5,0.5333959260329866,0.47383419356835094
MRK 8:23,0.0877,1272.0,0.528,1123.0,0.845,0.303,684.5,0.5177511790158134,0.4277986235394117
MRK 8:24,0.1433,2134.0,0.5254,996.0,0.805,0.3406,1130.0,0.5491093269269675,0.43379133545802645
MRK 8:25,0.1131,1661.0,0.532,779.5,0.875,0.3894,867.0,0.6131465406880346,0.4344788050134129
MRK 8:26,0.237,2308.0,0.578,1980.0,0.793,0.4119,1291.0,0.3726600730120739,0.4994982681769697
MRK 8:27,0.07263,1519.0,0.4988,1209.0,0.6973,0.413,904.0,0.45552577340983874,0.4190791016857505
MRK 8:28,0.12024,2088.0,0.674,1775.0,0.8354,0.567,1233.0,0.34461933978462733,0.5366418856295244
MRK 8:29,0.1309,2288.0,0.696,1905.0,0.799,0.555,1367.0,0.30530853056286394,0.5397094897125393
MRK 8:30,0.3716,1486.0,0.508,1254.0,0.7935,0.228,869.5,0.598423204748987,0.4427138720239924
MRK 8:31,0.11566,1094.0,0.7163,969.0,0.9526,0.469,622.5,0.3367307689657982,0.5509867513458643
MRK 8:32,0.2114,2150.0,0.592,1901.0,0.888,0.3455,1156.0,0.5731697407253652,0.4708234991584508
MRK 8:33,0.08655,1442.0,0.5547,775.5,0.81,0.3828,845.0,0.49242242404563774,0.4442434584542399
MRK 8:34,0.1355,1244.0,0.669,1101.0,0.939,0.3809,719.5,0.420442114094009,0.5145906467103616
MRK 8:35,0.1495,1584.0,0.5713,1376.0,0.9004,0.2585,901.0,0.5732328553285421,0.44426889022994803
MRK 8:36,0.1627,1880.0,0.6416,1637.0,0.8965,0.418,1043.0,0.44724953309947746,0.5093308748159501
MRK 8:37,0.21,584.0,0.6724,404.0,0.845,0.358,477.0,0.5066331900667327,0.49669845991849504
MRK 8:38,0.1183,1187.0,0.719,1057.0,0.918,0.4407,715.5,0.40484234524239776,0.5303229059601563
MRK 9:1,0.08844,1264.0,0.616,1064.0,0.838,0.4426,764.0,0.40978730749346487,0.4870412720201302
MRK 9:2,0.119,1244.0,0.5747,604.5,0.7866,0.4182,670.0,0.500872155717585,0.454208060426862
MRK 9:3,0.1729,1466.0,0.6055,709.0,0.8833,0.4436,773.0,0.5062738880980515,0.4915396430396907
MRK 9:4,0.24,1670.0,0.6104,1002.5,0.774,0.502,1207.0,0.41985276819102146,0.5107615467721653
MRK 9:5,0.0786,1608.0,0.7144,851.5,0.8267,0.572,904.5,0.3147870420190617,0.5399855372202523
MRK 9:6,0.1729,463.8,0.5835,411.2,0.935,0.3086,379.5,0.47652387836668925,0.48223925833532155
MRK 9:7,0.1447,1757.0,0.675,1542.0,0.9,0.4534,1007.0,0.41926940756143327,0.5216242747331873
MRK 9:8,0.1396,1940.0,0.45,917.5,0.715,0.3113,1013.0,0.5992118252656756,0.3859831764204224
MRK 9:9,0.1061,885.5,0.456,681.5,0.724,0.2822,516.0,0.6167516787410048,0.37366207704928894
MRK 9:10,0.11633,1972.0,0.445,884.0,0.7046,0.2969,1023.5,0.6467259175678222,0.36862964898153733
MRK 9:11,0.1973,1563.0,0.653,1228.0,0.822,0.51,948.5,0.34234792229012895,0.5355439115830207
MRK 9:12,0.10236,1270.0,0.5947,1046.0,0.827,0.4233,729.0,0.4714175496717635,0.46943374287357675
MRK 9:13,0.10596,1238.0,0.5977,958.0,0.817,0.3691,759.5,0.5099773014489706,0.4523610881253978
MRK 9:14,0.223,1848.0,0.702,1618.0,0.9233,0.4304,1012.5,0.4391364661869686,0.5402954583989362
MRK 9:15,0.1569,2164.0,0.7007,1915.0,0.959,0.3862,1169.0,0.46295677280376124,0.5222755686059958
MRK 9:16,0.2485,1666.0,0.566,1459.0,0.7925,0.3179,993.0,0.5146130802517859,0.46072005843304714
MRK 9:17,0.09717,1701.0,0.6006,1452.0,0.858,0.4583,962.5,0.4342917590854486,0.4864648235671374
MRK 9:18,0.08167,1372.0,0.4446,1180.0,0.724,0.3418,768.5,0.5705116966953911,0.38126341958729565
MRK 9:19,0.1102,1385.0,0.502,554.0,0.775,0.3394,791.5,0.5479904798293083,0.4152319777274778
MRK 9:20,0.07947,1636.0,0.5747,1429.0,0.8867,0.3628,897.0,0.5599842886104177,0.44801988607956406
MRK 9:21,0.1371,1789.0,0.507,924.5,0.7754,0.3496,1012.5,0.5777197924147092,0.41841133355040955
MRK 9:22,0.0812,795.0,0.621,682.0,0.8374,0.3462,509.8,0.5353440005027166,0.4492272120437678
MRK 9:23,0.0931,786.0,0.6865,620.5,0.831,0.4097,666.0,0.4158880402205038,0.4926519235116443
MRK 9:24,0.1744,1323.0,0.619,1145.0,0.8496,0.4539,723.0,0.37791733876669664,0.5127578807616355
MRK 9:25,0.10266,1267.0,0.589,1060.0,0.8057,0.4058,749.0,0.49077699365635213,0.45846694094242596
MRK 9:26,0.0808,1664.0,0.565,1450.0,0.857,0.3496,913.5,0.49592363371557985,0.4485300851147923
MRK 9:27,0.1351,2630.0,0.631,2332.0,0.9204,0.4558,1510.0,0.33951581171120476,0.5289106818316196
MRK 9:28,0.1536,1197.0,0.5415,922.5,0.753,0.2708,716.5,0.5525338859835657,0.4140570660502511
MRK 9:29,0.1549,1940.0,0.4102,964.5,0.643,0.3193,1075.0,0.5335182515670507,0.37682208309569515
MRK 9:30,0.1735,2006.0,0.4927,958.0,0.744,0.3674,1060.0,0.5403452174697163,0.4232381322053893
MRK 9:31,0.07196,1459.0,0.708,1247.0,0.9004,0.4426,871.0,0.35350549825952426,0.5219042652708682
MRK 9:32,0.1765,3088.0,0.452,1556.0,0.851,0.366,1665.0,0.5751729720171919,0.43302621803634544
MRK 9:33,0.10944,1929.0,0.509,1641.0,0.806,0.3855,1090.0,0.5177156682652824,0.4351913113566034
MRK 9:34,0.0776,1296.0,0.3809,1100.0,0.7656,0.2593,736.0,0.7315562192124259,0.3402162488301213
MRK 9:35,0.12067,1577.0,0.6455,1381.0,0.917,0.4307,911.5,0.41908533181804514,0.5111023894697407
MRK 9:36,0.1107,1518.0,0.507,1331.0,0.8315,0.366,963.5,0.502081242484385,0.44017568395142403
MRK 9:37,0.11346,1095.0,0.507,849.0,0.768,0.3252,687.5,0.5356875461480338,0.4156176321210899
MRK 9:38,0.09326,1668.0,0.6724,869.5,0.825,0.4119,939.5,0.43457074623855574,0.4868291810692437
MRK 9:39,0.08234,1257.0,0.5806,916.5,0.8066,0.331,848.5,0.6018922955954781,0.42009891476601763
MRK 9:40,0.259,698.5,0.489,540.5,0.725,0.253,546.0,0.6538216890210177,0.4027944475885686
MRK 9:41,0.10565,880.5,0.566,498.0,0.7764,0.43,621.0,0.46820183985557423,0.45780539892764144
MRK 9:42,0.103,1150.0,0.5117,615.5,0.825,0.3247,607.0,0.5412184881360041,0.4254295417930294
MRK 9:43,0.1096,1287.0,0.568,669.5,0.816,0.4495,676.0,0.4390074975604027,0.4743795114193172
MRK 9:45,0.11847,1530.0,0.5464,341.8,0.7583,0.4492,782.5,0.43937480602500223,0.46021844125643724
MRK 9:47,0.08057,1412.0,0.5684,763.5,0.786,0.4382,763.0,0.4446787341360886,0.4600649876160393
MRK 9:48,0.1929,2348.0,0.646,2064.0,0.904,0.5234,1262.0,0.47073737689800155,0.5275958324074607
MRK 9:49,0.2327,346.8,0.783,293.5,0.9307,0.4668,275.8,0.590054723759028,0.5439851374231099
MRK 9:50,0.0785,1675.0,0.4988,1340.0,0.7427,0.4329,1016.0,0.5394162768682753,0.42183755922387983
MRK 10:1,0.0781,1401.0,0.534,1136.0,0.7607,0.38,762.5,0.5100267228970414,0.4235849420109637
MRK 10:2,0.0951,774.0,0.4927,688.5,0.8726,0.3535,462.5,0.5622805049272316,0.42974526525750983
MRK 10:3,0.1326,2406.0,0.5996,754.0,0.721,0.5225,1328.0,0.37759562721978246,0.4861664832407795
MRK 10:4,0.1292,1507.0,0.5693,1098.0,0.7847,0.3735,941.5,0.5469195078359415,0.4392314042959183
MRK 10:5,0.1487,1301.0,0.702,912.0,0.845,0.4646,955.0,0.3563315982519393,0.5295047778949362
MRK 10:6,0.1885,1258.0,0.628,1119.0,0.953,0.4973,797.0,0.4789772219771756,0.5328754833130861
MRK 10:7,0.307,2686.0,0.5845,1313.0,0.7793,0.4849,1439.0,0.43156330081509214,0.5134570533482816
MRK 10:8,0.1713,2380.0,0.596,1858.0,0.811,0.4602,1258.0,0.5034733361968654,0.4839711548403602
MRK 10:9,0.1997,1889.0,0.4485,499.0,0.7686,0.3628,988.5,0.6272300476441609,0.4095338858474197
MRK 10:10,0.1897,2294.0,0.627,1295.0,0.778,0.4724,1237.0,0.38494606563248135,0.5060481017187978
MRK 10:11,0.1459,1993.0,0.5767,968.5,0.793,0.3027,1062.0,0.5399251278714764,0.4345886649002102
MRK 10:12,0.1063,2434.0,0.625,1104.0,0.784,0.3123,1222.0,0.5987799068722334,0.4288758429276667
MRK 10:13,0.2129,2318.0,0.601,2040.0,0.8965,0.4397,1313.0,0.46123453778909235,0.5131483434688471
MRK 10:14,0.09924,1501.0,0.6514,1303.0,0.89,0.4602,943.0,0.48162641041947474,0.49867804898955637
MRK 10:15,0.18,1347.0,0.555,1017.5,0.8105,0.4197,850.0,0.45390510246048216,0.47720414659741006
MRK 10:16,0.1921,2874.0,0.48,1368.0,0.7256,0.4429,1493.0,0.4524445782808416,0.4524782769659633
MRK 10:17,0.108,806.0,0.486,640.5,0.7905,0.3645,488.2,0.5288496192343137,0.4216962381879153
MRK 10:18,0.1144,1571.0,0.596,652.5,0.819,0.4019,945.5,0.3920652528969825,0.4781874166951484
MRK 10:19,0.10126,1698.0,0.6807,1462.0,0.9404,0.5566,919.0,0.42257437783312485,0.543440097662122
MRK 10:20,0.108,1643.0,0.541,572.5,0.7534,0.3884,923.0,0.49226025833281495,0.4357545971077585
MRK 10:21,0.1027,1533.0,0.6216,1155.0,0.868,0.409,886.5,0.4746949715858458,0.4804290258656793
MRK 10:22,0.11707,437.0,0.546,323.0,0.856,0.2405,364.5,0.7381821507774936,0.39181444002300747
MRK 10:23,0.1313,1707.0,0.648,1421.0,0.8335,0.498,990.5,0.4037814598429132,0.510729827604725
MRK 10:24,0.11206,1083.0,0.649,911.5,0.89,0.4888,705.5,0.3834867827249539,0.5191273870997791
MRK 10:25,0.1205,1112.0,0.5483,922.5,0.828,0.5293,629.5,0.3994958154466608,0.4951345296164427
MRK 10:26,0.08264,1279.0,0.524,945.0,0.663,0.3223,781.0,0.5346411791688822,0.39038985199319054
MRK 10:27,0.1608,1558.0,0.5435,712.5,0.8184,0.4453,966.0,0.5111541539695518,0.46736741116838093
MRK 10:28,0.1854,2302.0,0.681,1200.0,0.823,0.4133,1244.0,0.3561490118441659,0.5184540355804442
MRK 10:29,0.10565,1256.0,0.6455,1068.0,0.88,0.4246,735.5,0.4380810348641424,0.4965240837468779
MRK 10:30,0.1127,1162.0,0.5967,910.0,0.8154,0.3193,633.5,0.5878252397767936,0.43413584085346973
MRK 10:31,0.1805,3064.0,0.742,2694.0,0.9043,0.572,1685.0,0.32744111025093964,0.5811491296244491
MRK 10:32,0.0668,1356.0,0.5103,980.0,0.789,0.3538,753.0,0.5232880456322282,0.41618979007455614
MRK 10:33,0.1214,1542.0,0.6797,1305.0,0.8833,0.503,874.0,0.3549303191728678,0.5334430681031748
MRK 10:34,0.1121,1066.0,0.767,949.5,0.982,0.3862,632.5,0.4559875655259007,0.5342882659552852
MRK 10:35,0.08246,1524.0,0.613,1167.0,0.7705,0.4385,893.0,0.4392120677163089,0.46529015991974165
MRK 10:36,0.07526,2244.0,0.599,842.0,0.7134,0.3838,1268.0,0.43681388966636553,0.43984855081190716
MRK 10:37,0.135,1838.0,0.565,991.0,0.772,0.3633,1051.0,0.49437510626146924,0.4439230151137601
MRK 10:38,0.1074,1144.0,0.6753,978.0,0.91,0.5234,739.5,0.33874487761016436,0.5428638765506328
MRK 10:39,0.114,1972.0,0.707,1670.0,0.8423,0.5757,1159.0,0.32470816344973574,0.5480585745466459
MRK 10:40,0.07104,1260.0,0.5273,476.8,0.8623,0.3325,728.0,0.5640141565913525,0.4279652110418632
MRK 10:41,0.2491,2162.0,0.6987,1912.0,0.967,0.6016,1115.0,0.3208373384678891,0.6018563348773635
MRK 10:42,0.1129,1706.0,0.5396,1492.0,0.8364,0.3862,982.0,0.508428571233809,0.4487411000684465
MRK 10:43,0.1509,618.0,0.559,496.8,0.887,0.2656,458.8,0.5689595581865873,0.44287214473565434
MRK 10:44,0.1941,1025.0,0.518,864.0,0.867,0.3606,615.0,0.38332714602681056,0.4817702761615446
MRK 10:45,0.1189,1665.0,0.616,1458.0,0.893,0.4067,971.5,0.48728604285511234,0.48662772162914913
MRK 10:46,0.1077,1218.0,0.588,1026.0,0.8374,0.5254,669.0,0.3709170756854003,0.5040071556424821
MRK 10:47,0.0964,1749.0,0.674,1498.0,0.887,0.505,1028.0,0.3711205992826675,0.5268069871111047
MRK 10:48,0.08905,1847.0,0.5747,1009.0,0.8394,0.4124,997.5,0.4558390576194813,0.4666711509170919
MRK 10:49,0.0655,2400.0,0.6665,2072.0,0.891,0.533,1373.0,0.342123915409472,0.5297458309040749
MRK 10:50,0.1964,2348.0,0.4956,517.0,0.677,0.434,1209.0,0.5687424590022107,0.4210836543596248
MRK 10:51,0.0756,1871.0,0.677,1565.0,0.8135,0.478,1094.0,0.4130383926551604,0.4956236375871735
MRK 10:52,0.1603,1923.0,0.6426,1650.0,0.8477,0.4526,1114.0,0.40271575811864146,0.5101902077345734
MRK 11:1,0.1434,1411.0,0.6597,1229.0,0.8633,0.5464,764.5,0.33805985925985055,0.5402548969942241
MRK 11:2,0.10095,1198.0,0.5957,1026.0,0.9,0.3594,690.5,0.5126492549505032,0.4664896655149123
MRK 11:3,0.10864,1576.0,0.595,1295.0,0.8613,0.3965,907.0,0.3982052227254721,0.48456898817487387
MRK 11:4,0.1065,1752.0,0.522,1365.0,0.7466,0.4482,996.5,0.4688134942692738,0.44466799303718607
MRK 11:5,0.1273,2198.0,0.5415,1090.0,0.65,0.3523,1147.0,0.46954616820288114,0.4149560598156316
MRK 11:6,0.1681,3028.0,0.503,1464.0,0.7515,0.4106,1626.0,0.4872524909692604,0.4413395759143592
MRK 11:7,0.2175,2232.0,0.5405,1750.0,0.7573,0.4272,1305.0,0.5063834836340941,0.4646475630250919
MRK 11:8,0.1472,1543.0,0.4998,1292.0,0.7476,0.3157,835.5,0.6609876014300923,0.3890201462357048
MRK 11:9,0.10535,2024.0,0.711,1797.0,0.944,0.508,1110.0,0.3943804116501426,0.5444637464498687
MRK 11:10,0.2368,1406.0,0.7603,1244.0,0.9517,0.583,776.0,0.33633083195632174,0.6049361945475884
MRK 11:11,0.07666,1312.0,0.6025,1151.0,0.9014,0.4219,706.0,0.4355651757268762,0.4861835393168971
MRK 11:12,0.154,2748.0,0.4207,1275.0,0.701,0.4922,1483.0,0.48402553319327035,0.4326671683616568
MRK 11:13,0.06494,1313.0,0.5254,1041.0,0.7935,0.3984,820.0,0.5425421866017842,0.4283096760416313
MRK 11:14,0.105,1950.0,0.5327,983.0,0.7627,0.384,1073.0,0.47181538164368286,0.43766825589804176
MRK 11:15,0.1219,1293.0,0.623,1144.0,0.8916,0.41,701.0,0.5062027316031322,0.4856386067715164
MRK 11:16,0.2498,2106.0,0.5625,1864.0,0.916,0.334,1133.0,0.6184423909706886,0.4675222209927371
MRK 11:17,0.09686,1584.0,0.66,1337.0,0.8755,0.4553,967.5,0.4010748398669558,0.5091020019968576
MRK 11:18,0.10645,1456.0,0.674,1284.0,0.903,0.4414,815.5,0.40216532554439516,0.5159221937096015
MRK 11:19,0.1544,2644.0,0.4204,1249.0,0.752,0.307,1256.0,0.5724061071555682,0.39470579956687096
MRK 11:20,0.1865,1426.0,0.578,1143.0,0.868,0.379,758.0,0.5915709581685689,0.46561264041885964
MRK 11:21,0.0957,2056.0,0.6235,1082.0,0.8613,0.5083,1079.0,0.4568832993669873,0.4954938282436157
MRK 11:22,0.1501,2876.0,0.759,1520.0,0.8296,0.645,1625.0,0.24225723285788073,0.5870075777351178
MRK 11:23,0.07513,1348.0,0.602,1146.0,0.8364,0.3535,805.5,0.4947654178009333,0.4514271462368428
MRK 11:24,0.0912,1113.0,0.54,924.5,0.7827,0.3328,687.0,0.5209782222618272,0.4238845922290386
MRK 11:25,0.1562,587.0,0.651,460.2,0.883,0.3303,438.5,0.5022091603133455,0.48206989268225986
MRK 11:27,0.10077,1910.0,0.6895,1621.0,0.89,0.563,1087.0,0.3476615717888863,0.5457603583493661
MRK 11:28,0.1334,1305.0,0.632,1048.0,0.7827,0.3428,849.0,0.42873650320452167,0.4649117269873292
MRK 11:29,0.119,1713.0,0.5195,913.0,0.7236,0.3298,967.5,0.5027834374763732,0.4138699060160386
MRK 11:30,0.178,1352.0,0.6895,1183.0,0.918,0.513,742.5,0.3482706904713814,0.5559706571152292
MRK 11:31,0.1271,604.0,0.5024,356.5,0.772,0.3037,461.0,0.5709774096643009,0.4077457994121701
MRK 11:32,0.1246,1113.0,0.4707,855.0,0.7725,0.3145,682.5,0.6271578121997575,0.3943967455259931
MRK 11:33,0.1177,1965.0,0.6055,1076.0,0.787,0.4197,1140.0,0.3881442606733073,0.47862549002437715
MRK 12:1,0.0847,680.0,0.675,606.5,0.9214,0.524,423.5,0.40127224514683635,0.5315414971675037
MRK 12:2,0.05508,1428.0,0.4578,702.5,0.8433,0.386,705.5,0.43310909484764143,0.43522272619909724
MRK 12:3,0.1459,1758.0,0.6025,1563.0,0.9595,0.3833,1040.0,0.572846570417448,0.4805594135933546
MRK 12:4,0.09436,844.0,0.4558,748.5,0.843,0.3374,509.2,0.48142910791847804,0.423991810471093
MRK 12:5,0.1387,882.0,0.4426,779.0,0.743,0.2463,485.0,0.6356680006948794,0.3694578018374882
MRK 12:6,0.1343,725.5,0.5693,479.0,0.799,0.354,520.5,0.5094594853159443,0.4454937113243518
MRK 12:7,0.07544,1603.0,0.5894,1379.0,0.8154,0.3865,956.0,0.5146309168380048,0.4476835948054635
MRK 12:8,0.1814,2684.0,0.667,2372.0,0.9,0.4543,1443.0,0.3412874065232218,0.5399641201325385
MRK 12:9,0.1711,1833.0,0.6963,1620.0,0.937,0.4336,966.5,0.44600073620170577,0.5323872200157322
MRK 12:10,0.1396,954.0,0.6074,846.5,0.953,0.378,511.5,0.5986016418336677,0.47422210682935684
MRK 12:11,0.1473,1369.0,0.6514,1200.0,0.8496,0.489,881.5,0.4701439838970399,0.5081076505204003
MRK 12:12,0.111,1779.0,0.5317,1416.0,0.819,0.3137,1010.0,0.5420088518757032,0.428118565496361
MRK 12:13,0.1113,2050.0,0.695,1790.0,0.9067,0.426,1110.0,0.4320324865993415,0.5130565298340571
MRK 12:14,0.05795,1075.0,0.4878,866.0,0.7656,0.412,662.5,0.5443822942039542,0.41356310503858473
MRK 12:15,0.1041,1401.0,0.604,473.5,0.7876,0.3347,802.0,0.4942096896725746,0.4448159228656151
MRK 12:16,0.1024,2332.0,0.518,1140.0,0.751,0.4153,1295.0,0.4883849757075527,0.4357097330501991
MRK 12:17,0.1221,2290.0,0.6626,1997.0,0.836,0.4968,1357.0,0.498392661211868,0.4933856972723356
MRK 12:18,0.1065,1228.0,0.6323,1032.0,0.8027,0.3936,761.5,0.44334202361760605,0.47222506575358447
MRK 12:19,0.12146,1134.0,0.5317,948.5,0.792,0.3066,627.0,0.5461139294322381,0.42116608489483953
MRK 12:20,0.2205,1675.0,0.6245,1474.0,0.8955,0.374,884.0,0.44090097185303495,0.5089663446253784
MRK 12:21,0.1846,1797.0,0.51,1578.0,0.821,0.4019,932.0,0.47731150372120246,0.46273648590907307
MRK 12:22,0.2222,2064.0,0.666,1830.0,0.9087,0.5054,1103.0,0.34354799916268536,0.5593313901834579
MRK 12:23,0.1276,1331.0,0.609,1124.0,0.814,0.402,767.0,0.48341211538045115,0.4695730620094369
MRK 12:24,0.1266,1271.0,0.625,1129.0,0.8477,0.4033,801.5,0.5258427542472205,0.47123279395565804
MRK 12:25,0.1273,1111.0,0.6514,970.0,0.9355,0.4272,657.0,0.5044828811751884,0.5062655417371325
MRK 12:26,0.0755,1230.0,0.5947,1054.0,0.888,0.5103,763.0,0.4480990331946457,0.4954929883934188
